"plot.cn","plot.invyr","plot.manual","plot.lat","plot.lon","plot.nonsample","plot.tree.counts","il.plot.shannon.index"
3215929010661,1998,0,40.31,-90.78,NA,31,0.82252194140531
3215980010661,1998,0,40.31,-90.75,NA,59,1.40875201903512
3216054010661,1998,0,40.28,-90.72,NA,6,1.56071040904141
3209802010661,1998,0,41.19,-88,NA,34,1.42397853605218
3216566010661,1998,0,42.25,-88.67,NA,21,0.9989405268004
3209619010661,1998,0,41.78,-88.42,NA,57,0.405599917994912
3211216010661,1998,0,42.44,-88.11,NA,5,0
3211240010661,1998,0,42.42,-87.94,NA,5,0.673011667009257
3211256010661,1998,0,42.44,-87.83,NA,2,0.693147180559945
3211265010661,1998,0,42.36,-88.17,NA,14,1.49440321137961
3211319010661,1998,0,42.39,-87.83,NA,76,1.5973366867872
3217659010661,1998,0,39.89,-88.86,NA,50,2.02415612285438
3211489010661,1998,0,42.19,-87.92,NA,30,1.66432850886481
3211534010661,1998,0,42.17,-87.92,NA,24,0.882383053074815
3217731010661,1998,0,39.92,-88.81,NA,31,0.794681740845461
3242901010661,1998,0,38.53,-90.08,NA,29,1.94691961404275
3242944010661,1998,0,38.5,-90.14,NA,7,1.5498260458782
3242977010661,1998,0,38.56,-89.92,NA,24,2.08708529460374
3243007010661,1998,0,38.53,-89.83,NA,29,2.02070932704718
3243040010661,1998,0,38.5,-89.92,NA,22,2.0590443660091
3243090010661,1998,0,38.42,-90.06,NA,2,0
3243097010661,1998,0,38.42,-90.06,NA,10,1.88669678465808
3243122010661,1998,0,38.42,-89.97,NA,10,1.83437197028162
3243144010661,1998,0,38.42,-89.89,NA,17,1.20333204069947
3241326010661,1998,0,38.83,-88.22,NA,33,1.87280044182853
3243475010661,1998,0,38.36,-89.78,NA,50,2.39654013148066
3243541010661,1998,0,38.33,-89.78,NA,25,2.37699234662764
3243578010661,1998,0,38.25,-89.86,NA,33,1.65305914352924
3124890010661,1985,0,37.94,-89.15,NA,16,0.482577565177012
3124918010661,1985,0,37.94,-89.02,NA,20,1.71273243784917
3124942010661,1985,0,37.92,-88.97,NA,35,2.28953957411231
3124993010661,1985,0,37.92,-88.84,NA,41,1.38016189133077
3125046010661,1985,0,37.93,-88.72,NA,27,1.87609253356975
3125075010661,1985,0,37.91,-88.74,NA,22,1.57748942001131
3129104010661,1985,0,37.54,-88.22,NA,18,1.30059200753451
3129124010661,1985,0,37.55,-88.11,NA,58,2.05374125422827
3129184010661,1985,0,37.48,-88.39,NA,23,1.85750042638695
3129209010661,1985,0,37.51,-88.35,NA,21,1.39239795355669
3129232010661,1985,0,37.49,-88.29,NA,34,1.98664032989942
3129268010661,1985,0,37.46,-88.23,NA,30,1.83894780884189
3129300010661,1985,0,37.5,-88.24,NA,39,1.8148845756261
3131055010661,1985,0,37.87,-89.64,NA,37,2.0315958774019
3131100010661,1985,0,37.91,-89.57,NA,31,2.49769510612571
3131187010661,1985,0,37.85,-89.57,NA,24,2.09472904752765
3131215010661,1985,0,37.81,-89.54,NA,23,2.03461601416804
3131242010661,1985,0,37.78,-89.51,NA,40,2.03792367250991
3131290010661,1985,0,37.81,-89.44,NA,31,2.21473404672435
3131327010661,1985,0,37.85,-89.3,NA,20,1.37477640250769
3216593010661,1998,0,42.31,-88.56,NA,15,1.136916591833
3184518010661,1998,0,39.53,-87.64,NA,67,2.56347601019001
3184363010661,1998,0,39.72,-87.61,NA,1,0
3189273010661,1998,0,40.61,-90,NA,5,0.673011667009257
3211429010661,1998,0,42.33,-87.89,NA,7,0
3194233010661,1998,0,40.64,-91.14,NA,12,1.03972077083992
3194285010661,1998,0,40.47,-91.36,NA,18,2.12020822394067
3194305010661,1998,0,40.47,-91.33,NA,30,2.21166570665571
3194170010661,1998,0,40.61,-91.25,NA,25,2.16600831303041
3194351010661,1998,0,40.56,-91.08,NA,36,0.286835983056161
3243641010661,1998,0,38.44,-89.83,NA,19,1.57085896372085
3243682010661,1998,0,38.39,-89.89,NA,1,0
3247258010661,1998,0,39.56,-88.92,NA,8,1.25548232517875
3247394010661,1998,0,39.36,-88.83,NA,61,1.68075938525177
3131357010661,1985,0,37.8,-89.32,NA,27,1.97413500488606
3131390010661,1985,0,37.84,-89.2,NA,27,1.97878100476382
3131423010661,1985,0,37.8,-89.18,NA,27,1.79326513960343
3131454010661,1985,0,37.77,-89.22,NA,30,2.17618566156031
3131488010661,1985,0,37.75,-89.63,NA,39,1.86281892169644
3126332010661,1985,0,37.78,-88.06,NA,28,1.95621306583681
3210198010661,1998,0,41.67,-88.53,NA,65,2.13158838615141
3210275010661,1998,0,41.64,-88.58,NA,34,1.41916921715679
3194623010661,1998,0,40.44,-91.11,NA,2,0
3194631010661,1998,0,40.42,-91.03,NA,7,0
3194649010661,1998,0,40.44,-90.97,NA,37,2.10774711670811
3194701010661,1998,0,40.42,-90.94,NA,53,1.7012727191999
3194765010661,1998,0,40.39,-90.94,NA,7,0.796311640173813
3194784010661,1998,0,40.33,-91.42,NA,63,2.43998610741421
3194471010661,1998,0,40.53,-90.94,NA,27,2.4161904138113
3194901010661,1998,0,40.31,-91.17,NA,11,0.907535294105009
3194919010661,1998,0,40.31,-91.17,NA,14,1.40032657623119
3194938010661,1998,0,40.28,-91.22,NA,13,1.5193826646423
3194960010661,1998,0,40.33,-91.06,NA,28,1.48226756589423
3195003010661,1998,0,40.36,-91,NA,3,1.09861228866811
3195019010661,1998,0,40.31,-91,NA,58,1.53010961361366
3195088010661,1998,0,40.28,-91.47,NA,1,0
3195094010661,1998,0,40.25,-91.39,NA,48,2.02094358270909
3195157010661,1998,0,40.25,-91.28,NA,30,2.1012076422778
3247459010661,1998,0,39.36,-88.81,NA,34,1.60508383855266
3247506010661,1998,0,39.42,-88.78,NA,26,1.42369224720052
3247590010661,1998,0,39.33,-89.03,NA,28,2.23642143821766
3247628010661,1998,0,39.25,-89.03,NA,21,2.02065988387882
3243179010661,1998,0,38.42,-89.72,NA,37,2.12375980894612
3176697010661,1998,0,39.61,-89.06,NA,29,1.42270137713763
3176744010661,1998,0,39.56,-89.39,NA,46,0.909255362084485
3180938010661,1998,0,39.39,-88.25,NA,61,2.18848113191699
3181018010661,1998,0,39.42,-88.19,NA,21,2.42547970468325
3181052010661,1998,0,39.39,-88.19,NA,56,1.91066245611751
3181120010661,1998,0,39.39,-88.08,NA,6,0.636514168294813
3126390010661,1985,0,37.76,-88.09,NA,33,1.38035036587517
3126427010661,1985,0,37.74,-88.1,NA,24,2.18435884222332
3126469010661,1985,0,37.65,-88.25,NA,34,2.34564246653267
3126513010661,1985,0,37.7,-88.35,NA,28,1.81015372246832
3126543010661,1985,0,37.63,-88.28,NA,51,2.62361439135179
3126596010661,1985,0,37.6,-88.3,NA,31,2.1736996673699
3126629010661,1985,0,37.63,-88.25,NA,34,2.10692449502642
3126665010661,1985,0,37.74,-88.2,NA,30,1.83967982805568
3127437010661,1985,0,38.26,-88.65,NA,13,1.73265872019921
3113415010661,1985,0,37.29,-89.37,NA,39,2.0615213952016
3113456010661,1985,0,37.27,-89.34,NA,47,2.20785707938208
3127500010661,1985,0,38.21,-88.46,NA,35,1.53307860755856
3225530010661,1998,0,38.36,-90.22,NA,46,2.00503694235932
3225619010661,1998,0,38.33,-90.19,NA,62,2.33647293270029
3225707010661,1998,0,38.31,-90.19,NA,8,0
3225719010661,1998,0,38.39,-90.11,NA,50,2.43083771226351
3225812010661,1998,0,38.25,-90.28,NA,70,1.9830368557053
3225895010661,1998,0,38.22,-90.28,NA,18,1.13241632801029
3225931010661,1998,0,38.28,-90.08,NA,21,1.5747426241527
3225959010661,1998,0,38.25,-90.06,NA,22,1.51401453665371
3225993010661,1998,0,38.25,-89.92,NA,20,2.12515967273304
3188943010661,1998,0,40.69,-90.42,NA,9,1.06085694715802
3188955010661,1998,0,40.67,-90.39,NA,1,0
3188979010661,1998,0,40.64,-90.33,NA,8,1.55958115625988
3188998010661,1998,0,40.67,-90.14,NA,15,1.45486710926629
3189019010661,1998,0,40.69,-90.06,NA,76,1.61709877597327
3189118010661,1998,0,40.64,-90,NA,22,2.04755929604475
3189150010661,1998,0,40.58,-90.33,NA,58,2.42061205510893
3189243010661,1998,0,40.58,-90.22,NA,14,1.67311836264325
3184459010661,1998,0,39.53,-87.78,NA,43,1.87375534197728
3189293010661,1998,0,40.61,-89.92,NA,23,1.60171461994826
3210507010661,1998,0,41.06,-90.42,NA,26,1.83011942970801
3189487010661,1998,0,40.53,-90.31,NA,21,2.05846106236993
3195192010661,1998,0,40.22,-91.31,NA,15,0.988154224290194
3195218010661,1998,0,40.19,-91.28,NA,10,1.55711309805765
3212102010661,1998,0,41.36,-88.81,NA,73,1.81445514938835
3212188010661,1998,0,41.33,-88.75,NA,4,1.03972077083992
3212197010661,1998,0,41.31,-88.72,NA,70,2.32123638995141
3212292010661,1998,0,41.33,-88.67,NA,56,1.76754469445228
3212364010661,1998,0,41.28,-88.67,NA,28,1.65836568215349
3197029010661,1998,0,41,-90.92,NA,14,1.90853528164356
3197045010661,1998,0,41,-90.92,NA,24,0.344598248102823
3197086010661,1998,0,41,-90.86,NA,54,2.05032001183853
3197165010661,1998,0,40.97,-90.92,NA,15,0.244930026794635
3197184010661,1998,0,40.92,-90.94,NA,16,1.46147212930402
3197216010661,1998,0,40.92,-90.89,NA,1,0
3197222010661,1998,0,40.92,-90.89,NA,30,1.7760284112262
3197258010661,1998,0,40.83,-91.06,NA,32,1.26001078097655
3197312010661,1998,0,40.86,-90.89,NA,1,0
3197328010661,1998,0,40.75,-91.08,NA,26,0.69290817573184
3197356010661,1998,0,40.75,-91.11,NA,24,0.674975446835385
3197388010661,1998,0,40.78,-90.97,NA,24,1.24854478033857
3197420010661,1998,0,40.72,-91,NA,17,1.36537225581163
3197441010661,1998,0,40.81,-90.89,NA,15,0.857174043642079
3197458010661,1998,0,40.78,-90.86,NA,4,0.562335144618808
3194394010661,1998,0,40.5,-91.03,NA,50,0.764126554278758
3197496010661,1998,0,40.67,-91.11,NA,90,0.552521042282702
3181153010661,1998,0,42.14,-88.06,NA,52,1.22170689188422
3181227010661,1998,0,42.14,-87.89,NA,4,0.693147180559945
3181250010661,1998,0,42.11,-87.78,NA,14,0.75893677276206
3181289010661,1998,0,42,-88.25,NA,27,1.54741889347844
3181321010661,1998,0,42,-88.22,NA,22,1.33377453936105
3181367010661,1998,0,42.03,-88,NA,29,1.79818412725667
3198141010661,1998,0,41.39,-90.06,NA,34,1.66537833242478
3155163010661,1985,0,37.98,-89.68,NA,41,2.26837805721086
3155220010661,1985,0,37.89,-89.87,NA,16,0.688567369302283
3155242010661,1985,0,37.91,-89.75,NA,29,2.17760579465612
3155275010661,1985,0,37.91,-89.72,NA,19,1.68924530995639
3155296010661,1985,0,37.89,-89.76,NA,39,2.2785460387244
3155337010661,1985,0,37.88,-89.74,NA,24,2.05112503554727
3155367010661,1985,0,37.92,-89.64,NA,27,1.36123108640222
3155398010661,1985,0,37.88,-89.66,NA,47,2.11964925559886
3155447010661,1985,0,37.86,-89.78,NA,10,0
3155459010661,1985,0,37.85,-89.73,NA,19,1.01020994742668
3155480010661,1985,0,37.86,-89.66,NA,31,2.25498731843519
3156955010661,1985,0,37.89,-88.61,NA,38,2.22651641208489
3161515010661,1985,0,37.47,-89.28,NA,17,2.08850161933547
3161542010661,1985,0,37.47,-89.28,NA,40,2.11598716922436
3161596010661,1985,0,37.41,-89.1,NA,34,1.78356694408926
3161634010661,1985,0,37.4,-89.05,NA,49,2.12432892650857
3161685010661,1985,0,37.39,-89.09,NA,50,2.23469619759545
3161737010661,1985,0,37.37,-89.14,NA,20,2.01269264380928
3161767010661,1985,0,37.53,-89.41,NA,39,2.41268797562155
3161810010661,1985,0,37.59,-89.17,NA,42,2.01901175366354
3161856010661,1985,0,37.54,-89.11,NA,40,2.05298923964875
3161898010661,1985,0,37.5,-89.38,NA,31,1.46093803536259
3161931010661,1985,0,37.47,-89.28,NA,44,2.21928447213438
3161977010661,1985,0,37.47,-89.28,NA,39,1.98361726179545
3162018010661,1985,0,37.47,-89.28,NA,35,1.92782245067652
3162055010661,1985,0,37.37,-89.34,NA,40,2.25674721944621
3162097010661,1985,0,37.33,-89.38,NA,25,2.37976120538932
3164868010661,1985,0,38.21,-88.34,NA,19,0.733541748763649
3164901010661,1985,0,38.23,-88.08,NA,26,2.01498531051583
3233322010661,1998,0,39.56,-90.69,NA,9,0.529706199057654
3161461010661,1985,0,37.51,-89.19,NA,20,1.30691188628855
3217107010661,1998,0,40.58,-88.67,NA,24,0
3217145010661,1998,0,40.53,-89.22,NA,4,1.03972077083992
3216914010661,1998,0,40.58,-89.22,NA,36,1.79139833196738
3216961010661,1998,0,40.61,-89.08,NA,58,1.57269402312097
3217028010661,1998,0,40.67,-89,NA,18,1.47500805545602
3224374010661,1998,0,40.08,-89.64,NA,63,2.4063869381603
3224457010661,1998,0,39.97,-89.94,NA,5,1.6094379124341
3224465010661,1998,0,40.06,-89.86,NA,18,1.92306886809511
3224495010661,1998,0,39.97,-89.83,NA,21,1.72839097638901
3224572010661,1998,0,39.94,-89.81,NA,39,1.83220613039792
3224626010661,1998,0,39.92,-89.72,NA,17,1.95618746766045
3224659010661,1998,0,41.33,-91.03,NA,19,2.15973161607549
3222949010661,1998,0,40.31,-90.03,NA,2,0
3248231010661,1998,0,41.06,-89.83,NA,15,1.43028030191109
3157042010661,1985,0,37.84,-88.67,NA,35,2.16349515632444
3157079010661,1985,0,37.82,-88.64,NA,45,2.50131126272875
3164959010661,1985,0,38.15,-88.18,NA,35,1.54278712394687
3133600010661,1985,0,38.26,-89.14,NA,11,1.89378823239114
3133631010661,1985,0,38.24,-88.99,NA,48,2.21156663223736
3233477010661,1998,0,39.42,-90.97,NA,17,1.76231471083667
3233496010661,1998,0,39.42,-90.92,NA,75,1.19161823756696
3233585010661,1998,0,39.42,-90.81,NA,64,2.17411877622646
3233664010661,1998,0,39.47,-90.75,NA,50,1.74921538160625
3233728010661,1998,0,39.44,-90.81,NA,19,1.73466879508035
3233755010661,1998,0,39.39,-90.78,NA,35,1.16311915069757
3233792010661,1998,0,39.47,-90.64,NA,26,2.10743864174321
3233824010661,1998,0,39.42,-90.67,NA,20,1.86053437746985
3239117010661,1998,0,41.31,-89.22,NA,3,1.09861228866811
3239124010661,1998,0,41.31,-89.25,NA,26,1.24504316690744
3239164010661,1998,0,41.28,-89.25,NA,22,1.28561557441043
3239203010661,1998,0,41.17,-89.31,NA,60,2.38175484157555
3239291010661,1998,0,41.11,-89.31,NA,14,1.80951425584928
3239310010661,1998,0,41.19,-89.28,NA,6,1.32966134885476
3239337010661,1998,0,41.22,-89.39,NA,42,1.17445271201739
3239386010661,1998,0,41.19,-89.33,NA,46,0
3231900010661,1998,0,39.72,-91.11,NA,50,2.18004648331347
3165022010661,1985,0,38.14,-88.02,NA,25,1.45231102761179
3242080010661,1998,0,41.53,-90.42,NA,5,0.500402423538188
3242091010661,1998,0,41.58,-90.28,NA,6,0
3242110010661,1998,0,41.44,-90.83,NA,52,0.993481559328332
3242170010661,1998,0,41.42,-90.81,NA,25,1.67588904312639
3242213010661,1998,0,41.44,-90.72,NA,14,0.75893677276206
3242234010661,1998,0,41.42,-90.72,NA,15,1.43682866896303
3242251010661,1998,0,41.47,-90.61,NA,33,0.270640793616797
3242288010661,1998,0,41.44,-90.67,NA,58,0.614511248392084
3242368010661,1998,0,41.42,-90.47,NA,5,1.33217904021012
3242386010661,1998,0,41.33,-91.06,NA,18,0.529706199057654
3242410010661,1998,0,41.39,-90.92,NA,7,0.955699891112534
3242420010661,1998,0,41.39,-90.94,NA,5,0.500402423538188
3242430010661,1998,0,41.36,-91,NA,15,1.93380999892063
3242458010661,1998,0,41.42,-90.83,NA,18,1.66679610375721
3242479010661,1998,0,41.42,-90.83,NA,26,1.44450583216582
3242513010661,1998,0,41.36,-90.89,NA,11,0.585952618303551
3242532010661,1998,0,41.33,-90.81,NA,41,1.04632019823081
3242581010661,1998,0,41.39,-90.69,NA,68,2.05265717856183
3242685010661,1998,0,41.42,-90.44,NA,10,1.83437197028162
3233210010661,1998,0,39.53,-90.89,NA,79,2.3811101771249
3233341010661,1998,0,39.53,-90.72,NA,12,1.44518587894808
3233355010661,1998,0,39.5,-90.72,NA,34,1.36642549494887
3233391010661,1998,0,39.5,-90.75,NA,12,1.863679987341
3233417010661,1998,0,39.5,-90.61,NA,18,1.75400412771797
3233437010661,1998,0,39.53,-90.61,NA,20,1.58327550524587
3233459010661,1998,0,39.5,-90.61,NA,4,0.693147180559945
3217300010661,1998,0,40.42,-88.86,NA,7,0.796311640173813
3217324010661,1998,0,40.42,-88.81,NA,11,0.916464885539471
3217390010661,1998,0,40.36,-89.11,NA,4,0.693147180559945
3217404010661,1998,0,40.39,-89,NA,10,0
3224925010661,1998,0,41.31,-90.5,NA,17,1.70747543516624
3224956010661,1998,0,41.22,-91.03,NA,51,0.0965089607359473
3225011010661,1998,0,41.19,-91.06,NA,22,2.1375031130414
3225035010661,1998,0,41.17,-91.03,NA,111,1.18237740648798
3225162010661,1998,0,41.19,-90.97,NA,4,1.03972077083992
3225182010661,1998,0,41.19,-90.78,NA,40,1.13596098629842
3225225010661,1998,0,41.22,-90.83,NA,11,1.3730039128772
3225243010661,1998,0,41.17,-90.89,NA,17,1.18741576984366
3225270010661,1998,0,41.25,-90.75,NA,10,1.16828245017656
3225302010661,1998,0,41.22,-90.58,NA,22,1.56204405302991
3225355010661,1998,0,41.17,-90.94,NA,8,0.661563238157982
3225375010661,1998,0,41.17,-90.83,NA,4,0
3225383010661,1998,0,41.14,-90.89,NA,9,1.88915916375402
3121168010661,1985,0,39.17,-88.33,NA,18,2.02915456281091
3122316010661,1985,0,38.45,-87.95,NA,25,1.48519481146564
3122347010661,1985,0,38.46,-88.15,NA,39,1.33420544420997
3164089010661,1985,0,38.27,-89.2,NA,31,2.19338917311634
3164138010661,1985,0,38.58,-88.5,NA,12,1.58325845942048
3165093010661,1985,0,38.06,-88.15,NA,34,2.32703402402939
3165141010661,1985,0,37.99,-88.27,NA,37,2.23085256764346
3165182010661,1985,0,37.95,-88.36,NA,10,1.41848366194566
3242067010661,1998,0,41.56,-90.33,NA,6,0.450561208866305
3217565010661,1998,0,40.03,-88.78,NA,25,1.87335723257921
3217598010661,1998,0,39.97,-88.78,NA,15,2.17618566156031
3248736010661,1998,0,42.31,-89.44,NA,63,1.64108493689771
3249266010661,1998,0,40.5,-89.58,NA,46,2.21981430334687
3249339010661,1998,0,40.53,-89.36,NA,11,1.3730039128772
3122410010661,1985,0,38.37,-88.13,NA,42,1.94096575840946
3147320010661,1985,0,39.29,-89.15,NA,18,1.53164106772115
3147340010661,1985,0,39.27,-89.2,NA,9,1.14905969697062
3122486010661,1985,0,39.2,-88.6,NA,39,2.01360880843557
3122549010661,1985,0,39.1,-88.78,NA,3,0.636514168294813
3122558010661,1985,0,39.13,-88.65,NA,32,2.51321806282146
3122596010661,1985,0,39.09,-88.65,NA,29,2.17521884744778
3122629010661,1985,0,39.16,-88.48,NA,35,1.80223526418444
3122666010661,1985,0,39.14,-88.53,NA,2,0.693147180559945
3122670010661,1985,0,39.13,-88.57,NA,35,1.88165332654339
3122709010661,1985,0,39.09,-88.51,NA,33,2.40603692839135
3122770010661,1985,0,39.08,-88.67,NA,39,2.41050273038066
3122815010661,1985,0,39.06,-88.6,NA,53,1.74614745348281
3122884010661,1985,0,39.04,-88.53,NA,38,1.58852593857387
3122924010661,1985,0,39.03,-88.57,NA,35,1.55363503993007
3122965010661,1985,0,39.08,-88.46,NA,27,1.63923243281233
3147873010661,1985,0,39.05,-89.29,NA,29,2.37275772726341
3245197010661,1998,0,39.86,-89.64,NA,28,1.27512912545213
3245243010661,1998,0,39.83,-89.56,NA,41,1.09580833668078
3245292010661,1998,0,39.81,-89.47,NA,26,1.89794049025473
3245320010661,1998,0,39.81,-89.53,NA,41,1.81982613514046
3245377010661,1998,0,39.81,-89.42,NA,1,0
3249378010661,1998,0,40.44,-89.61,NA,8,1.73286795139986
3249391010661,1998,0,40.44,-89.61,NA,91,1.22177387990368
3249498010661,1998,0,40.44,-89.53,NA,6,1.09861228866811
3249529010661,1998,0,40.47,-89.36,NA,44,1.95959562755662
3123185010661,1985,0,38.92,-88.55,NA,34,1.45744302890949
3123239010661,1985,0,39.18,-89.16,NA,31,1.46042585095454
3123272010661,1985,0,39.19,-89.16,NA,18,1.38010875715727
3123292010661,1985,0,39.21,-89.04,NA,28,2.16575129629171
3123332010661,1985,0,39.21,-88.83,NA,37,1.96754510844985
3123381010661,1985,0,39.13,-89.14,NA,31,1.89826510684096
3123424010661,1985,0,39.15,-89.13,NA,22,1.27294158771426
3123466010661,1985,0,39.12,-88.93,NA,35,2.3465872609483
3123503010661,1985,0,39.1,-88.98,NA,27,1.05041198336409
3123538010661,1985,0,39.14,-88.87,NA,29,2.22202196208167
3123577010661,1985,0,39.08,-89.22,NA,10,1.05492016798614
3123601010661,1985,0,39.07,-89.11,NA,30,2.17291147803434
3123657010661,1985,0,39.01,-88.98,NA,39,1.82904782189957
3123698010661,1985,0,39.07,-88.89,NA,20,1.70782116256022
3245394010661,1998,0,39.81,-89.28,NA,53,2.18227961976581
3242021010661,1998,0,41.78,-90.28,NA,7,0.598269588585257
3113809010661,1985,0,38.98,-89.39,NA,13,1.07201696856319
3113830010661,1985,0,38.93,-89.41,NA,28,1.73436812918992
3113860010661,1985,0,38.92,-89.39,NA,44,2.07450901964659
3245580010661,1998,0,39.78,-89.44,NA,22,2.1498020496118
3245604010661,1998,0,39.78,-89.47,NA,12,1.82007597536062
3245626010661,1998,0,39.75,-89.42,NA,20,2.08200736186528
3245648010661,1998,0,39.75,-89.39,NA,52,2.02114777204313
3245724010661,1998,0,39.67,-89.89,NA,19,2.05558614376358
3245085010661,1998,0,39.92,-89.67,NA,38,1.84075863029027
3248539010661,1998,0,42.31,-89.75,NA,76,1.51040597781195
3121027010661,1985,0,39.26,-88.31,NA,24,2.04824080767052
3156336010661,1985,0,38.59,-89.82,NA,35,1.61959925196588
3156373010661,1985,0,38.6,-89.87,NA,28,2.05362669405645
3123859010661,1985,0,38.94,-89.1,NA,31,1.46634359515369
3123900010661,1985,0,38.96,-88.96,NA,36,2.22952294630303
3123940010661,1985,0,38.94,-89,NA,33,1.89724970515271
3123985010661,1985,0,38.95,-88.9,NA,36,2.25461042478904
3124023010661,1985,0,38.94,-88.88,NA,32,1.66858100001262
3124069010661,1985,0,38.86,-89.14,NA,35,1.63317864393371
3124122010661,1985,0,38.91,-88.99,NA,38,1.68833985545988
3245783010661,1998,0,39.69,-89.53,NA,28,1.49858860044863
3245820010661,1998,0,39.67,-89.56,NA,22,1.05979844994128
3245913010661,1998,0,40.25,-90.89,NA,32,2.13826780537133
3115741010661,1985,0,39.17,-90.69,NA,30,2.32152693552253
3115777010661,1985,0,39.19,-90.64,NA,20,1.63649557288898
3115799010661,1985,0,39.17,-90.64,NA,20,2.02532622077007
3115823010661,1985,0,39.13,-90.62,NA,37,2.44308300268208
3115864010661,1985,0,39.1,-90.63,NA,40,2.16931741940843
3115906010661,1985,0,39.07,-90.59,NA,31,1.66035073885468
3115939010661,1985,0,39.08,-90.62,NA,34,1.7359483121387
3246069010661,1998,0,40.19,-90.64,NA,27,1.79326513960343
3246100010661,1998,0,40.25,-90.5,NA,25,1.53510886838708
3246129010661,1998,0,40.22,-90.53,NA,60,1.606299302087
3246207010661,1998,0,40.19,-90.53,NA,15,1.45948187386908
